query,context,label,product_type,ingredient_name
주로 그람양성균에 작용하는 것의 주요 성분,염산은(는) 주로 그람양성균에 작용하는 것 제제에서 사용되는 의약 성분이다.,1.0,주로 그람양성균에 작용하는 것,염산
주로 그람양성균에 작용하는 것의 주요 성분,탤크은(는) 주로 그람양성균에 작용하는 것 제제에서 사용되는 의약 성분이다.,1.0,주로 그람양성균에 작용하는 것,탤크
주로 그람음성균에 작용하는 것의 주요 성분,정제백당은(는) 주로 그람음성균에 작용하는 것 제제에서 사용되는 의약 성분이다.,1.0,주로 그람음성균에 작용하는 것,정제백당
주로 그람음성균에 작용하는 것의 주요 성분,벤잘코늄염화물은(는) 주로 그람음성균에 작용하는 것 제제에서 사용되는 의약 성분이다.,1.0,주로 그람음성균에 작용하는 것,벤잘코늄염화물
주로 그람음성균에 작용하는 것의 주요 성분,무수황산나트륨은(는) 주로 그람음성균에 작용하는 것 제제에서 사용되는 의약 성분이다.,1.0,주로 그람음성균에 작용하는 것,무수황산나트륨
주로 그람음성균에 작용하는 것의 주요 성분,콜리스틴메탄설포네이트나트륨은(는) 주로 그람음성균에 작용하는 것 제제에서 사용되는 의약 성분이다.,1.0,주로 그람음성균에 작용하는 것,콜리스틴메탄설포네이트나트륨
주로 그람음성균에 작용하는 것의 주요 성분,무수황산나트륨은(는) 주로 그람음성균에 작용하는 것 제제에서 사용되는 의약 성분이다.,1.0,주로 그람음성균에 작용하는 것,무수황산나트륨
주로 악성종양에 작용하는 것의 주요 성분,닥티노마이신은(는) 주로 악성종양에 작용하는 것 제제에서 사용되는 의약 성분이다.,1.0,주로 악성종양에 작용하는 것,닥티노마이신
주로 악성종양에 작용하는 것의 주요 성분,염산아이다루비신은(는) 주로 악성종양에 작용하는 것 제제에서 사용되는 의약 성분이다.,1.0,주로 악성종양에 작용하는 것,염산아이다루비신
주로 악성종양에 작용하는 것의 주요 성분,수소화대두포스파티딜콜린은(는) 주로 악성종양에 작용하는 것 제제에서 사용되는 의약 성분이다.,1.0,주로 악성종양에 작용하는 것,수소화대두포스파티딜콜린
주로 악성종양에 작용하는 것의 주요 성분,파라옥시벤조산메틸은(는) 주로 악성종양에 작용하는 것 제제에서 사용되는 의약 성분이다.,1.0,주로 악성종양에 작용하는 것,파라옥시벤조산메틸
주로 악성종양에 작용하는 것의 주요 성분,독소루비신염산염은(는) 주로 악성종양에 작용하는 것 제제에서 사용되는 의약 성분이다.,1.0,주로 악성종양에 작용하는 것,독소루비신염산염
주로 항산성균에 작용하는 것의 주요 성분,실리콘수지은(는) 주로 항산성균에 작용하는 것 제제에서 사용되는 의약 성분이다.,1.0,주로 항산성균에 작용하는 것,실리콘수지
주로 항산성균에 작용하는 것의 주요 성분,결정인산이수소나트륨은(는) 주로 항산성균에 작용하는 것 제제에서 사용되는 의약 성분이다.,1.0,주로 항산성균에 작용하는 것,결정인산이수소나트륨
주로 항산성균에 작용하는 것의 주요 성분,캡슐제은(는) 주로 항산성균에 작용하는 것 제제에서 사용되는 의약 성분이다.,1.0,주로 항산성균에 작용하는 것,캡슐제
주로 항산성균에 작용하는 것의 주요 성분,"모노,디아세틸레이티드모노글리세라이드은(는) 주로 항산성균에 작용하는 것 제제에서 사용되는 의약 성분이다.",1.0,주로 항산성균에 작용하는 것,"모노,디아세틸레이티드모노글리세라이드"
주로 항산성균에 작용하는 것의 주요 성분,캡슐(상부:분홍색)은(는) 주로 항산성균에 작용하는 것 제제에서 사용되는 의약 성분이다.,1.0,주로 항산성균에 작용하는 것,캡슐(상부:분홍색)
"주로 그람양성균, 리케치아, 비루스에 작용하는 것의 주요 성분","프로필렌글리콜은(는) 주로 그람양성균, 리케치아, 비루스에 작용하는 것 제제에서 사용되는 의약 성분이다.",1.0,"주로 그람양성균, 리케치아, 비루스에 작용하는 것",프로필렌글리콜
"주로 그람양성균, 리케치아, 비루스에 작용하는 것의 주요 성분","메타아크릴산디메칠아미노에칠,메타아크릴산메칠코폴리머은(는) 주로 그람양성균, 리케치아, 비루스에 작용하는 것 제제에서 사용되는 의약 성분이다.",1.0,"주로 그람양성균, 리케치아, 비루스에 작용하는 것","메타아크릴산디메칠아미노에칠,메타아크릴산메칠코폴리머"
"주로 그람양성균, 리케치아, 비루스에 작용하는 것의 주요 성분","록시스로마이신은(는) 주로 그람양성균, 리케치아, 비루스에 작용하는 것 제제에서 사용되는 의약 성분이다.",1.0,"주로 그람양성균, 리케치아, 비루스에 작용하는 것",록시스로마이신
"주로 그람양성균, 리케치아, 비루스에 작용하는 것의 주요 성분","캅셀은(는) 주로 그람양성균, 리케치아, 비루스에 작용하는 것 제제에서 사용되는 의약 성분이다.",1.0,"주로 그람양성균, 리케치아, 비루스에 작용하는 것",캅셀
"주로 그람양성균, 리케치아, 비루스에 작용하는 것의 주요 성분","전분 글리콘산나트륨은(는) 주로 그람양성균, 리케치아, 비루스에 작용하는 것 제제에서 사용되는 의약 성분이다.",1.0,"주로 그람양성균, 리케치아, 비루스에 작용하는 것",전분 글리콘산나트륨
"주로 그람양성균, 리케치아, 비루스에 작용하는 것의 주요 성분","히프로멜로오스프탈레이트200731은(는) 주로 그람양성균, 리케치아, 비루스에 작용하는 것 제제에서 사용되는 의약 성분이다.",1.0,"주로 그람양성균, 리케치아, 비루스에 작용하는 것",히프로멜로오스프탈레이트200731
"주로 그람양성균, 리케치아, 비루스에 작용하는 것의 주요 성분","메타아크릴산디메틸아미노에틸·메타아크릴산메틸공중합체은(는) 주로 그람양성균, 리케치아, 비루스에 작용하는 것 제제에서 사용되는 의약 성분이다.",1.0,"주로 그람양성균, 리케치아, 비루스에 작용하는 것",메타아크릴산디메틸아미노에틸·메타아크릴산메틸공중합체
따로 분류되지 않는 대사성 의약품의 주요 성분,인산이수소나트륨은(는) 따로 분류되지 않는 대사성 의약품 제제에서 사용되는 의약 성분이다.,1.0,따로 분류되지 않는 대사성 의약품,인산이수소나트륨
따로 분류되지 않는 대사성 의약품의 주요 성분,포도향은(는) 따로 분류되지 않는 대사성 의약품 제제에서 사용되는 의약 성분이다.,1.0,따로 분류되지 않는 대사성 의약품,포도향
따로 분류되지 않는 대사성 의약품의 주요 성분,프로필파라벤은(는) 따로 분류되지 않는 대사성 의약품 제제에서 사용되는 의약 성분이다.,1.0,따로 분류되지 않는 대사성 의약품,프로필파라벤
따로 분류되지 않는 대사성 의약품의 주요 성분,팔미틴산레티놀은(는) 따로 분류되지 않는 대사성 의약품 제제에서 사용되는 의약 성분이다.,1.0,따로 분류되지 않는 대사성 의약품,팔미틴산레티놀
따로 분류되지 않는 대사성 의약품의 주요 성분,오르소시폰분말은(는) 따로 분류되지 않는 대사성 의약품 제제에서 사용되는 의약 성분이다.,1.0,따로 분류되지 않는 대사성 의약품,오르소시폰분말
따로 분류되지 않는 대사성 의약품의 주요 성분,캡슐은(는) 따로 분류되지 않는 대사성 의약품 제제에서 사용되는 의약 성분이다.,1.0,따로 분류되지 않는 대사성 의약품,캡슐
따로 분류되지 않는 대사성 의약품의 주요 성분,아세설팜칼륨은(는) 따로 분류되지 않는 대사성 의약품 제제에서 사용되는 의약 성분이다.,1.0,따로 분류되지 않는 대사성 의약품,아세설팜칼륨
따로 분류되지 않는 대사성 의약품의 주요 성분,(상ㆍ하)초록색캡슐은(는) 따로 분류되지 않는 대사성 의약품 제제에서 사용되는 의약 성분이다.,1.0,따로 분류되지 않는 대사성 의약품,(상ㆍ하)초록색캡슐
따로 분류되지 않는 대사성 의약품의 주요 성분,Basegranule은(는) 따로 분류되지 않는 대사성 의약품 제제에서 사용되는 의약 성분이다.,1.0,따로 분류되지 않는 대사성 의약품,Basegranule
따로 분류되지 않는 대사성 의약품의 주요 성분,메타아크릴산/아크릴산에틸공중합체은(는) 따로 분류되지 않는 대사성 의약품 제제에서 사용되는 의약 성분이다.,1.0,따로 분류되지 않는 대사성 의약품,메타아크릴산/아크릴산에틸공중합체
따로 분류되지 않는 대사성 의약품의 주요 성분,L-멘톨은(는) 따로 분류되지 않는 대사성 의약품 제제에서 사용되는 의약 성분이다.,1.0,따로 분류되지 않는 대사성 의약품,L-멘톨
따로 분류되지 않는 대사성 의약품의 주요 성분,폴리에틸렌글리콜6000은(는) 따로 분류되지 않는 대사성 의약품 제제에서 사용되는 의약 성분이다.,1.0,따로 분류되지 않는 대사성 의약품,폴리에틸렌글리콜6000
따로 분류되지 않는 대사성 의약품의 주요 성분,아세트산 무수물은(는) 따로 분류되지 않는 대사성 의약품 제제에서 사용되는 의약 성분이다.,1.0,따로 분류되지 않는 대사성 의약품,아세트산 무수물
따로 분류되지 않는 대사성 의약품의 주요 성분,염산은(는) 따로 분류되지 않는 대사성 의약품 제제에서 사용되는 의약 성분이다.,1.0,따로 분류되지 않는 대사성 의약품,염산
따로 분류되지 않는 대사성 의약품의 주요 성분,경질무수규산은(는) 따로 분류되지 않는 대사성 의약품 제제에서 사용되는 의약 성분이다.,1.0,따로 분류되지 않는 대사성 의약품,경질무수규산
따로 분류되지 않는 대사성 의약품의 주요 성분,히드록시프로필셀룰로오스은(는) 따로 분류되지 않는 대사성 의약품 제제에서 사용되는 의약 성분이다.,1.0,따로 분류되지 않는 대사성 의약품,히드록시프로필셀룰로오스
따로 분류되지 않는 대사성 의약품의 주요 성분,콘드로이틴설페이트나트륨은(는) 따로 분류되지 않는 대사성 의약품 제제에서 사용되는 의약 성분이다.,1.0,따로 분류되지 않는 대사성 의약품,콘드로이틴설페이트나트륨
따로 분류되지 않는 대사성 의약품의 주요 성분,오파드라이II주황색(85F43140)은(는) 따로 분류되지 않는 대사성 의약품 제제에서 사용되는 의약 성분이다.,1.0,따로 분류되지 않는 대사성 의약품,오파드라이II주황색(85F43140)
따로 분류되지 않는 대사성 의약품의 주요 성분,로모소주맙은(는) 따로 분류되지 않는 대사성 의약품 제제에서 사용되는 의약 성분이다.,1.0,따로 분류되지 않는 대사성 의약품,로모소주맙
따로 분류되지 않는 대사성 의약품의 주요 성분,멸균주사침은(는) 따로 분류되지 않는 대사성 의약품 제제에서 사용되는 의약 성분이다.,1.0,따로 분류되지 않는 대사성 의약품,멸균주사침
따로 분류되지 않는 대사성 의약품의 주요 성분,조합향료(토피넛향 522178)은(는) 따로 분류되지 않는 대사성 의약품 제제에서 사용되는 의약 성분이다.,1.0,따로 분류되지 않는 대사성 의약품,조합향료(토피넛향 522178)
따로 분류되지 않고 치료를 주목적으로 하지않는 의약품의 주요 성분,박하향은(는) 따로 분류되지 않고 치료를 주목적으로 하지않는 의약품 제제에서 사용되는 의약 성분이다.,1.0,따로 분류되지 않고 치료를 주목적으로 하지않는 의약품,박하향
따로 분류되지 않고 치료를 주목적으로 하지않는 의약품의 주요 성분,투띠은(는) 따로 분류되지 않고 치료를 주목적으로 하지않는 의약품 제제에서 사용되는 의약 성분이다.,1.0,따로 분류되지 않고 치료를 주목적으로 하지않는 의약품,투띠
따로 분류되지 않고 치료를 주목적으로 하지않는 의약품의 주요 성분,오파드라이파란색(03B90547)은(는) 따로 분류되지 않고 치료를 주목적으로 하지않는 의약품 제제에서 사용되는 의약 성분이다.,1.0,따로 분류되지 않고 치료를 주목적으로 하지않는 의약품,오파드라이파란색(03B90547)
따로 분류되지 않고 치료를 주목적으로 하지않는 의약품의 주요 성분,오파드라이 흰색(YS-1-18202-A)은(는) 따로 분류되지 않고 치료를 주목적으로 하지않는 의약품 제제에서 사용되는 의약 성분이다.,1.0,따로 분류되지 않고 치료를 주목적으로 하지않는 의약품,오파드라이 흰색(YS-1-18202-A)
따로 분류되지 않고 치료를 주목적으로 하지않는 의약품의 주요 성분,아세트산나트륨수화물은(는) 따로 분류되지 않고 치료를 주목적으로 하지않는 의약품 제제에서 사용되는 의약 성분이다.,1.0,따로 분류되지 않고 치료를 주목적으로 하지않는 의약품,아세트산나트륨수화물
따로 분류되지 않고 치료를 주목적으로 하지않는 의약품의 주요 성분,바레니클린옥살산염수화물은(는) 따로 분류되지 않고 치료를 주목적으로 하지않는 의약품 제제에서 사용되는 의약 성분이다.,1.0,따로 분류되지 않고 치료를 주목적으로 하지않는 의약품,바레니클린옥살산염수화물
"주로 그람양성, 음성균에 작용하는 것의 주요 성분","세팔렉신은(는) 주로 그람양성, 음성균에 작용하는 것 제제에서 사용되는 의약 성분이다.",1.0,"주로 그람양성, 음성균에 작용하는 것",세팔렉신
"주로 그람양성, 음성균에 작용하는 것의 주요 성분","염산은(는) 주로 그람양성, 음성균에 작용하는 것 제제에서 사용되는 의약 성분이다.",1.0,"주로 그람양성, 음성균에 작용하는 것",염산
"주로 그람양성, 음성균에 작용하는 것의 주요 성분","결정셀룰로오스은(는) 주로 그람양성, 음성균에 작용하는 것 제제에서 사용되는 의약 성분이다.",1.0,"주로 그람양성, 음성균에 작용하는 것",결정셀룰로오스
"주로 그람양성, 음성균에 작용하는 것의 주요 성분","세푸록심나트륨은(는) 주로 그람양성, 음성균에 작용하는 것 제제에서 사용되는 의약 성분이다.",1.0,"주로 그람양성, 음성균에 작용하는 것",세푸록심나트륨
"주로 그람양성, 음성균에 작용하는 것의 주요 성분","아세설팜칼륨은(는) 주로 그람양성, 음성균에 작용하는 것 제제에서 사용되는 의약 성분이다.",1.0,"주로 그람양성, 음성균에 작용하는 것",아세설팜칼륨
"주로 그람양성, 음성균에 작용하는 것의 주요 성분","시트르산나트륨은(는) 주로 그람양성, 음성균에 작용하는 것 제제에서 사용되는 의약 성분이다.",1.0,"주로 그람양성, 음성균에 작용하는 것",시트르산나트륨
"주로 그람양성, 음성균에 작용하는 것의 주요 성분","에르타페넴나트륨은(는) 주로 그람양성, 음성균에 작용하는 것 제제에서 사용되는 의약 성분이다.",1.0,"주로 그람양성, 음성균에 작용하는 것",에르타페넴나트륨
"주로 그람양성, 음성균에 작용하는 것의 주요 성분","(상ㆍ하)백색캡슐은(는) 주로 그람양성, 음성균에 작용하는 것 제제에서 사용되는 의약 성분이다.",1.0,"주로 그람양성, 음성균에 작용하는 것",(상ㆍ하)백색캡슐
"주로 그람양성, 음성균에 작용하는 것의 주요 성분","아미노메타크릴레이트코폴리머은(는) 주로 그람양성, 음성균에 작용하는 것 제제에서 사용되는 의약 성분이다.",1.0,"주로 그람양성, 음성균에 작용하는 것",아미노메타크릴레이트코폴리머
"주로 그람양성, 음성균에 작용하는 것의 주요 성분","말티톨은(는) 주로 그람양성, 음성균에 작용하는 것 제제에서 사용되는 의약 성분이다.",1.0,"주로 그람양성, 음성균에 작용하는 것",말티톨
"주로 그람양성, 음성균에 작용하는 것의 주요 성분","황색5호  알루미늄레이크은(는) 주로 그람양성, 음성균에 작용하는 것 제제에서 사용되는 의약 성분이다.",1.0,"주로 그람양성, 음성균에 작용하는 것",황색5호  알루미늄레이크
"주로 그람양성, 음성균에 작용하는 것의 주요 성분","아목시실린:클라불란산칼륨(4:1)은(는) 주로 그람양성, 음성균에 작용하는 것 제제에서 사용되는 의약 성분이다.",1.0,"주로 그람양성, 음성균에 작용하는 것",아목시실린:클라불란산칼륨(4:1)
"주로 그람양성, 음성균에 작용하는 것의 주요 성분","상부 진녹색, 하부 오렌지색의 경질캡슐은(는) 주로 그람양성, 음성균에 작용하는 것 제제에서 사용되는 의약 성분이다.",1.0,"주로 그람양성, 음성균에 작용하는 것","상부 진녹색, 하부 오렌지색의 경질캡슐"
"주로 그람양성, 음성균에 작용하는 것의 주요 성분","상부 적갈색, 하부 백색 경질캡슐은(는) 주로 그람양성, 음성균에 작용하는 것 제제에서 사용되는 의약 성분이다.",1.0,"주로 그람양성, 음성균에 작용하는 것","상부 적갈색, 하부 백색 경질캡슐"
"주로 그람양성, 음성균에 작용하는 것의 주요 성분","크로스카르멜로오스나트륨은(는) 주로 그람양성, 음성균에 작용하는 것 제제에서 사용되는 의약 성분이다.",1.0,"주로 그람양성, 음성균에 작용하는 것",크로스카르멜로오스나트륨
"주로 그람양성, 음성균에 작용하는 것의 주요 성분","아목시실린나트륨:클라불란산칼륨의 혼합물(5:1)은(는) 주로 그람양성, 음성균에 작용하는 것 제제에서 사용되는 의약 성분이다.",1.0,"주로 그람양성, 음성균에 작용하는 것",아목시실린나트륨:클라불란산칼륨의 혼합물(5:1)
"주로 그람양성, 음성균에 작용하는 것의 주요 성분","세픽심수화물은(는) 주로 그람양성, 음성균에 작용하는 것 제제에서 사용되는 의약 성분이다.",1.0,"주로 그람양성, 음성균에 작용하는 것",세픽심수화물
"주로 그람양성, 음성균에 작용하는 것의 주요 성분","프탈산히드록시프로필메틸셀룰로오스은(는) 주로 그람양성, 음성균에 작용하는 것 제제에서 사용되는 의약 성분이다.",1.0,"주로 그람양성, 음성균에 작용하는 것",프탈산히드록시프로필메틸셀룰로오스
"주로 그람양성, 음성균에 작용하는 것의 주요 성분","에테트산나트륨수화물은(는) 주로 그람양성, 음성균에 작용하는 것 제제에서 사용되는 의약 성분이다.",1.0,"주로 그람양성, 음성균에 작용하는 것",에테트산나트륨수화물
"주로 그람양성, 음성균에 작용하는 것의 주요 성분","포비돈K30은(는) 주로 그람양성, 음성균에 작용하는 것 제제에서 사용되는 의약 성분이다.",1.0,"주로 그람양성, 음성균에 작용하는 것",포비돈K30
"주로 그람양성, 음성균에 작용하는 것의 주요 성분","콜로이드성이산화규소은(는) 주로 그람양성, 음성균에 작용하는 것 제제에서 사용되는 의약 성분이다.",1.0,"주로 그람양성, 음성균에 작용하는 것",콜로이드성이산화규소
"주로 그람양성, 음성균에 작용하는 것의 주요 성분","설박탐나트륨은(는) 주로 그람양성, 음성균에 작용하는 것 제제에서 사용되는 의약 성분이다.",1.0,"주로 그람양성, 음성균에 작용하는 것",설박탐나트륨
"주로 그람양성, 음성균에 작용하는 것의 주요 성분","L-글루타민산나트륨은(는) 주로 그람양성, 음성균에 작용하는 것 제제에서 사용되는 의약 성분이다.",1.0,"주로 그람양성, 음성균에 작용하는 것",L-글루타민산나트륨
"주로 그람양성, 음성균, 리케치아, 비루스에 작용하는 것의 주요 성분","정제수은(는) 주로 그람양성, 음성균, 리케치아, 비루스에 작용하는 것 제제에서 사용되는 의약 성분이다.",1.0,"주로 그람양성, 음성균, 리케치아, 비루스에 작용하는 것",정제수
"주로 그람양성, 음성균, 리케치아, 비루스에 작용하는 것의 주요 성분","옥수수전분은(는) 주로 그람양성, 음성균, 리케치아, 비루스에 작용하는 것 제제에서 사용되는 의약 성분이다.",1.0,"주로 그람양성, 음성균, 리케치아, 비루스에 작용하는 것",옥수수전분
"주로 그람양성, 음성균, 리케치아, 비루스에 작용하는 것의 주요 성분","콜로이드성이산화규소은(는) 주로 그람양성, 음성균, 리케치아, 비루스에 작용하는 것 제제에서 사용되는 의약 성분이다.",1.0,"주로 그람양성, 음성균, 리케치아, 비루스에 작용하는 것",콜로이드성이산화규소
"주로 그람양성, 음성균, 리케치아, 비루스에 작용하는 것의 주요 성분","히프로멜로오스2910은(는) 주로 그람양성, 음성균, 리케치아, 비루스에 작용하는 것 제제에서 사용되는 의약 성분이다.",1.0,"주로 그람양성, 음성균, 리케치아, 비루스에 작용하는 것",히프로멜로오스2910
"주로 그람양성, 음성균, 리케치아, 비루스에 작용하는 것의 주요 성분","황색5호은(는) 주로 그람양성, 음성균, 리케치아, 비루스에 작용하는 것 제제에서 사용되는 의약 성분이다.",1.0,"주로 그람양성, 음성균, 리케치아, 비루스에 작용하는 것",황색5호
기능 검사용 시약의 주요 성분,인산이수소나트륨일수화물은(는) 기능 검사용 시약 제제에서 사용되는 의약 성분이다.,1.0,기능 검사용 시약,인산이수소나트륨일수화물
기능 검사용 시약의 주요 성분,D-만니톨은(는) 기능 검사용 시약 제제에서 사용되는 의약 성분이다.,1.0,기능 검사용 시약,D-만니톨
기능 검사용 시약의 주요 성분,아세트산 무수물은(는) 기능 검사용 시약 제제에서 사용되는 의약 성분이다.,1.0,기능 검사용 시약,아세트산 무수물
기능 검사용 시약의 주요 성분,아세트산나트륨수화물은(는) 기능 검사용 시약 제제에서 사용되는 의약 성분이다.,1.0,기능 검사용 시약,아세트산나트륨수화물
기능 검사용 시약의 주요 성분,D-만니톨은(는) 기능 검사용 시약 제제에서 사용되는 의약 성분이다.,1.0,기능 검사용 시약,D-만니톨
"주로 곰팡이, 원충에 작용하는 것의 주요 성분","수산화나트륨은(는) 주로 곰팡이, 원충에 작용하는 것 제제에서 사용되는 의약 성분이다.",1.0,"주로 곰팡이, 원충에 작용하는 것",수산화나트륨
"주로 곰팡이, 원충에 작용하는 것의 주요 성분","산화티탄은(는) 주로 곰팡이, 원충에 작용하는 것 제제에서 사용되는 의약 성분이다.",1.0,"주로 곰팡이, 원충에 작용하는 것",산화티탄
"주로 곰팡이, 원충에 작용하는 것의 주요 성분","아라비아고무은(는) 주로 곰팡이, 원충에 작용하는 것 제제에서 사용되는 의약 성분이다.",1.0,"주로 곰팡이, 원충에 작용하는 것",아라비아고무
"주로 곰팡이, 원충에 작용하는 것의 주요 성분","시트르산수화물은(는) 주로 곰팡이, 원충에 작용하는 것 제제에서 사용되는 의약 성분이다.",1.0,"주로 곰팡이, 원충에 작용하는 것",시트르산수화물
"주로 곰팡이, 원충에 작용하는 것의 주요 성분","탈크은(는) 주로 곰팡이, 원충에 작용하는 것 제제에서 사용되는 의약 성분이다.",1.0,"주로 곰팡이, 원충에 작용하는 것",탈크
"하제, 완장제의 주요 성분","글리세린은(는) 하제, 완장제 제제에서 사용되는 의약 성분이다.",1.0,"하제, 완장제",글리세린
"하제, 완장제의 주요 성분","황색5호은(는) 하제, 완장제 제제에서 사용되는 의약 성분이다.",1.0,"하제, 완장제",황색5호
"하제, 완장제의 주요 성분","히드록시프로필메칠셀룰로오스2910은(는) 하제, 완장제 제제에서 사용되는 의약 성분이다.",1.0,"하제, 완장제",히드록시프로필메칠셀룰로오스2910
"하제, 완장제의 주요 성분","흑색산화철은(는) 하제, 완장제 제제에서 사용되는 의약 성분이다.",1.0,"하제, 완장제",흑색산화철
"하제, 완장제의 주요 성분","백당은(는) 하제, 완장제 제제에서 사용되는 의약 성분이다.",1.0,"하제, 완장제",백당
"하제, 완장제의 주요 성분","D-소르비톨액 70%은(는) 하제, 완장제 제제에서 사용되는 의약 성분이다.",1.0,"하제, 완장제",D-소르비톨액 70%
"하제, 완장제의 주요 성분","청색1호은(는) 하제, 완장제 제제에서 사용되는 의약 성분이다.",1.0,"하제, 완장제",청색1호
"하제, 완장제의 주요 성분","오파드라이 흰색(21K58794)은(는) 하제, 완장제 제제에서 사용되는 의약 성분이다.",1.0,"하제, 완장제",오파드라이 흰색(21K58794)
"하제, 완장제의 주요 성분","탤크은(는) 하제, 완장제 제제에서 사용되는 의약 성분이다.",1.0,"하제, 완장제",탤크
"하제, 완장제의 주요 성분","오파드라이 II 85G41059 Green은(는) 하제, 완장제 제제에서 사용되는 의약 성분이다.",1.0,"하제, 완장제",오파드라이 II 85G41059 Green
"하제, 완장제의 주요 성분","락티톨수화물은(는) 하제, 완장제 제제에서 사용되는 의약 성분이다.",1.0,"하제, 완장제",락티톨수화물
"하제, 완장제의 주요 성분","오파드라이QX분홍색(312A640017)은(는) 하제, 완장제 제제에서 사용되는 의약 성분이다.",1.0,"하제, 완장제",오파드라이QX분홍색(312A640017)
"하제, 완장제의 주요 성분","탭쉴드클리어(92C569)은(는) 하제, 완장제 제제에서 사용되는 의약 성분이다.",1.0,"하제, 완장제",탭쉴드클리어(92C569)
해열.진통.소염제의 주요 성분,갈근은(는) 해열.진통.소염제 제제에서 사용되는 의약 성분이다.,1.0,해열.진통.소염제,갈근
해열.진통.소염제의 주요 성분,아스피린은(는) 해열.진통.소염제 제제에서 사용되는 의약 성분이다.,1.0,해열.진통.소염제,아스피린
해열.진통.소염제의 주요 성분,약용탄은(는) 해열.진통.소염제 제제에서 사용되는 의약 성분이다.,1.0,해열.진통.소염제,약용탄
해열.진통.소염제의 주요 성분,의이인은(는) 해열.진통.소염제 제제에서 사용되는 의약 성분이다.,1.0,해열.진통.소염제,의이인
해열.진통.소염제의 주요 성분,카르나우바납은(는) 해열.진통.소염제 제제에서 사용되는 의약 성분이다.,1.0,해열.진통.소염제,카르나우바납
해열.진통.소염제의 주요 성분,자일리톨은(는) 해열.진통.소염제 제제에서 사용되는 의약 성분이다.,1.0,해열.진통.소염제,자일리톨
해열.진통.소염제의 주요 성분,포도당은(는) 해열.진통.소염제 제제에서 사용되는 의약 성분이다.,1.0,해열.진통.소염제,포도당
해열.진통.소염제의 주요 성분,피록시캄은(는) 해열.진통.소염제 제제에서 사용되는 의약 성분이다.,1.0,해열.진통.소염제,피록시캄
해열.진통.소염제의 주요 성분,분말셀룰로오스은(는) 해열.진통.소염제 제제에서 사용되는 의약 성분이다.,1.0,해열.진통.소염제,분말셀룰로오스
해열.진통.소염제의 주요 성분,페노프로펜칼슘은(는) 해열.진통.소염제 제제에서 사용되는 의약 성분이다.,1.0,해열.진통.소염제,페노프로펜칼슘
해열.진통.소염제의 주요 성분,프라노프로펜은(는) 해열.진통.소염제 제제에서 사용되는 의약 성분이다.,1.0,해열.진통.소염제,프라노프로펜
해열.진통.소염제의 주요 성분,만형자엑스산은(는) 해열.진통.소염제 제제에서 사용되는 의약 성분이다.,1.0,해열.진통.소염제,만형자엑스산
해열.진통.소염제의 주요 성분,시클로덱스트린시럽은(는) 해열.진통.소염제 제제에서 사용되는 의약 성분이다.,1.0,해열.진통.소염제,시클로덱스트린시럽
해열.진통.소염제의 주요 성분,글리세린모노스테아레이트은(는) 해열.진통.소염제 제제에서 사용되는 의약 성분이다.,1.0,해열.진통.소염제,글리세린모노스테아레이트
해열.진통.소염제의 주요 성분,당귀 연조엑스(2.1~2.6→1)은(는) 해열.진통.소염제 제제에서 사용되는 의약 성분이다.,1.0,해열.진통.소염제,당귀 연조엑스(2.1~2.6→1)
해열.진통.소염제의 주요 성분,독활 연조엑스(3.1~3.8→1)은(는) 해열.진통.소염제 제제에서 사용되는 의약 성분이다.,1.0,해열.진통.소염제,독활 연조엑스(3.1~3.8→1)
해열.진통.소염제의 주요 성분,니코틴아마이드은(는) 해열.진통.소염제 제제에서 사용되는 의약 성분이다.,1.0,해열.진통.소염제,니코틴아마이드
해열.진통.소염제의 주요 성분,L-글루탐산나트륨은(는) 해열.진통.소염제 제제에서 사용되는 의약 성분이다.,1.0,해열.진통.소염제,L-글루탐산나트륨
해열.진통.소염제의 주요 성분,백당은(는) 해열.진통.소염제 제제에서 사용되는 의약 성분이다.,1.0,해열.진통.소염제,백당
해열.진통.소염제의 주요 성분,이부프로펜아르기닌은(는) 해열.진통.소염제 제제에서 사용되는 의약 성분이다.,1.0,해열.진통.소염제,이부프로펜아르기닌
해열.진통.소염제의 주요 성분,덱스케토프로펜트로메타몰은(는) 해열.진통.소염제 제제에서 사용되는 의약 성분이다.,1.0,해열.진통.소염제,덱스케토프로펜트로메타몰
해열.진통.소염제의 주요 성분,콜로이드성 이산화규소은(는) 해열.진통.소염제 제제에서 사용되는 의약 성분이다.,1.0,해열.진통.소염제,콜로이드성 이산화규소
해열.진통.소염제의 주요 성분,덱시부프로펜 디.씨은(는) 해열.진통.소염제 제제에서 사용되는 의약 성분이다.,1.0,해열.진통.소염제,덱시부프로펜 디.씨
해열.진통.소염제의 주요 성분,클로페라스틴염산염은(는) 해열.진통.소염제 제제에서 사용되는 의약 성분이다.,1.0,해열.진통.소염제,클로페라스틴염산염
해열.진통.소염제의 주요 성분,이상 물건조엑스로서 1.44그램은(는) 해열.진통.소염제 제제에서 사용되는 의약 성분이다.,1.0,해열.진통.소염제,이상 물건조엑스로서 1.44그램
해열.진통.소염제의 주요 성분,히프로멜로오스 2910은(는) 해열.진통.소염제 제제에서 사용되는 의약 성분이다.,1.0,해열.진통.소염제,히프로멜로오스 2910
