"type_code","type_name","type_definition","item_sequence","item_name","enterprise_name","main_ingredient","main_ingredient_eng","appearance","storage_method","valid_term"
"03960","당뇨병용제","당뇨병용제는 혈당을 효과적으로 조절하여 당뇨병의 증상을 완화하고 합병증을 예방하기 위해 사용하는 약물로, 인슐린 제제와 다양한 경구 혈당강하제가 포함됩니다. 경구제는 작용 기전에 따라 인슐린 분비 촉진제(설폰요소제, 글리니드계), 인슐린 저항성 개선제(메트포르민, TZD계), 당 흡수·재흡수 억제제(α-글루코시다제 억제제, SGLT2 억제제), 인크레틴 작용제(DPP-4 억제제, GLP-1 유사체) 등으로 나뉩니다. 인슐린 제제는 제1형 당뇨병 및 일부 제2형 환자에서 사용됩니다. 치료는 환자의 상태, 병력, 병용 약물 등을 고려하여 맞춤형으로 이루어지며, 지속적인 혈당 모니터링이 필수적입니다.","199501073","베이슨정0.3밀리그램(보글리보스)","에이치케이이노엔(주)","[M051790]보글리보스","Voglibose","흰색 내지 황백색의 정제","기밀용기, 실온(1~30℃)보관","제조일로부터 36 개월"
"03960","당뇨병용제","당뇨병용제는 혈당을 효과적으로 조절하여 당뇨병의 증상을 완화하고 합병증을 예방하기 위해 사용하는 약물로, 인슐린 제제와 다양한 경구 혈당강하제가 포함됩니다. 경구제는 작용 기전에 따라 인슐린 분비 촉진제(설폰요소제, 글리니드계), 인슐린 저항성 개선제(메트포르민, TZD계), 당 흡수·재흡수 억제제(α-글루코시다제 억제제, SGLT2 억제제), 인크레틴 작용제(DPP-4 억제제, GLP-1 유사체) 등으로 나뉩니다. 인슐린 제제는 제1형 당뇨병 및 일부 제2형 환자에서 사용됩니다. 치료는 환자의 상태, 병력, 병용 약물 등을 고려하여 맞춤형으로 이루어지며, 지속적인 혈당 모니터링이 필수적입니다.","199502215","구루메포민정500mg(메트포르민염산염)","영풍제약(주)","[M223014]메트포르민염산염","Metformin Hydrochloride","흰색 원형의 필름코팅정이다.","기밀용기, 실온보존","제조일로부터 36 개월"
"03960","당뇨병용제","당뇨병용제는 혈당을 효과적으로 조절하여 당뇨병의 증상을 완화하고 합병증을 예방하기 위해 사용하는 약물로, 인슐린 제제와 다양한 경구 혈당강하제가 포함됩니다. 경구제는 작용 기전에 따라 인슐린 분비 촉진제(설폰요소제, 글리니드계), 인슐린 저항성 개선제(메트포르민, TZD계), 당 흡수·재흡수 억제제(α-글루코시다제 억제제, SGLT2 억제제), 인크레틴 작용제(DPP-4 억제제, GLP-1 유사체) 등으로 나뉩니다. 인슐린 제제는 제1형 당뇨병 및 일부 제2형 환자에서 사용됩니다. 치료는 환자의 상태, 병력, 병용 약물 등을 고려하여 맞춤형으로 이루어지며, 지속적인 혈당 모니터링이 필수적입니다.","199504265","인슈라타드HM주100단위/밀리리터(휴먼인슐린)","노보노디스크제약(주) ","[M252003]휴먼인슐린(숙주:S. Cerevisiae, 벡터: pAK729.6.16-△amp)","Human Insulin (Host: S.Cerevisiae, Vector: pAK729.6.16-△amp)","백색의 현탁액이 든 바이알  ","밀봉용기, 동결을 피하여 냉소(2℃-8℃)보관 (개봉 후 25℃이하 실온에서 6주 또는 30℃이하에서 4주)","제조일로부터 30 개월"
"03980","종합대사성제제","종합대사성제제는 다양한 대사 경로에 작용하여 체내 에너지 생산, 조직 회복, 면역 조절 등의 전반적인 생리 기능을 개선하는 복합 제제로, 비타민, 미네랄, 아미노산 등이 포함될 수 있습니다.","199500895","헬스라인연질캡슐(수출용)","명인제약(주)","[M050367]테트라부티르산리보플라빈|[M096272]마늘엑스(100->1)|[M229534]감마오리자놀|[M241582]초산토코페롤","Allium Sativum Extract (100→1)/Gamma-Oryzanol/Riboflavin Butyrate/Tocopherol Acetate","황색의 유상물질을 함유한 갈색의 타원형 연질캅셀제.","기밀용기. ","제조일로부터 36 개월"
"03980","종합대사성제제","종합대사성제제는 다양한 대사 경로에 작용하여 체내 에너지 생산, 조직 회복, 면역 조절 등의 전반적인 생리 기능을 개선하는 복합 제제로, 비타민, 미네랄, 아미노산 등이 포함될 수 있습니다.","200001604","지노플러스정","진양제약(주)","[M248295]세인트존스워트80%메탄올엑스|[M256377]서양승마추출액","Cimicifuga Rhizome Extract/St. John's Wort 80% Methanol Extract","분홍색의 원형 필름코팅정","기밀용기, 실온(1-30℃)보관","제조일로부터 36 개월"
"03980","종합대사성제제","종합대사성제제는 다양한 대사 경로에 작용하여 체내 에너지 생산, 조직 회복, 면역 조절 등의 전반적인 생리 기능을 개선하는 복합 제제로, 비타민, 미네랄, 아미노산 등이 포함될 수 있습니다.","200100048","훼라민큐정","동국제약(주)","[M115795]세인트존스워트80%메탄올 건조엑스|[M256377]서양승마추출액","Cimicifuga Rhizome Extract/St. John's Wort 80% Methanol Dried Extract","분홍색의원형필름코팅정제","기밀용기, 실온(1 ~ 30℃)보관","제조일로부터 36 개월"
"03980","종합대사성제제","종합대사성제제는 다양한 대사 경로에 작용하여 체내 에너지 생산, 조직 회복, 면역 조절 등의 전반적인 생리 기능을 개선하는 복합 제제로, 비타민, 미네랄, 아미노산 등이 포함될 수 있습니다.","200100923","에버퀸정","태극제약(주)","[M115795]세인트존스워트80%메탄올 건조엑스|[M256377]서양승마추출액","Cimicifuga Rhizome Extract/St. John's Wort 80% Methanol Dried Extract","녹색의 원형 필름코팅정 ","기밀용기, 실온(1~30℃)보관 ","제조일로부터 36 개월"
"03980","종합대사성제제","종합대사성제제는 다양한 대사 경로에 작용하여 체내 에너지 생산, 조직 회복, 면역 조절 등의 전반적인 생리 기능을 개선하는 복합 제제로, 비타민, 미네랄, 아미노산 등이 포함될 수 있습니다.","200201549","알부라민연질캡슐","에이치엘비제약(주)","[M040064]니코틴산아미드|[M040133]리보플라빈|[M096429]시아노코발라민|[M200412]로얄젤리|[M204304]피리독신염산염|[M223240]토코페롤아세테이트|[M223258]티아민염산염|[M258994]아스코르브산","Ascorbic Acid/Cyanocobalamin/Nicotinamide/Pyridoxine Hydrochloride/Riboflavin/Royal Jelly/Thiamine Hydrochloride/Tocopherol Acetate","황갈색의 유상물이 든 양면 적갈색의 연질캡슐제","밀폐용기, 실온(1~30℃)보관","제조일로부터 36 개월"
"03980","종합대사성제제","종합대사성제제는 다양한 대사 경로에 작용하여 체내 에너지 생산, 조직 회복, 면역 조절 등의 전반적인 생리 기능을 개선하는 복합 제제로, 비타민, 미네랄, 아미노산 등이 포함될 수 있습니다.","200202226","제일세라민큐정","(주)한국파비스제약","[M115795]세인트존스워트80%메탄올 건조엑스|[M256377]서양승마추출액","Cimicifuga Rhizome Extract/St. John's Wort 80% Methanol Dried Extract","녹색의 원형 필름코팅 정제.","기밀용기, 실온(1~30℃)보관 ","제조일로부터 36 개월"
"03980","종합대사성제제","종합대사성제제는 다양한 대사 경로에 작용하여 체내 에너지 생산, 조직 회복, 면역 조절 등의 전반적인 생리 기능을 개선하는 복합 제제로, 비타민, 미네랄, 아미노산 등이 포함될 수 있습니다.","200301993","로젤민연질캡슐(수출명:EROJELLMIN)","알파제약(주)","[M040064]니코틴산아미드|[M040133]리보플라빈|[M096429]시아노코발라민|[M200412]로얄젤리|[M204304]피리독신염산염|[M223240]토코페롤아세테이트|[M223258]티아민염산염|[M258994]아스코르브산","Ascorbic Acid/Cyanocobalamin/Nicotinamide/Pyridoxine Hydrochloride/Riboflavin/Royal Jelly/Thiamine Hydrochloride/Tocopherol Acetate","황색 또는 황갈색의 유상물질을 함유한 연한 녹색의 타원형 연질캡슐제","차광밀봉용기, 실온(1~30℃)보관","제조일로부터 36 개월"
"03980","종합대사성제제","종합대사성제제는 다양한 대사 경로에 작용하여 체내 에너지 생산, 조직 회복, 면역 조절 등의 전반적인 생리 기능을 개선하는 복합 제제로, 비타민, 미네랄, 아미노산 등이 포함될 수 있습니다.","200302177","엘바민정","초당약품공업(주)","[M040064]니코틴산아미드|[M040133]리보플라빈|[M096429]시아노코발라민|[M200412]로얄젤리|[M204304]피리독신염산염|[M223262]티아민질산염|[M236913]제피아스코르브산|[M255819]토코페롤아세테이트 2배산","Ascorbic Acid Coated/Cyanocobalamin/Nicotinamide/Pyridoxine Hydrochloride/Riboflavin/Royal Jelly/Thiamine Nitrate/Tocopherol Acetate Powder 50%","황색의 장방형 필름코팅정제","밀폐용기, 실온(1-30℃)보관","제조일로부터 36 개월"
"03980","종합대사성제제","종합대사성제제는 다양한 대사 경로에 작용하여 체내 에너지 생산, 조직 회복, 면역 조절 등의 전반적인 생리 기능을 개선하는 복합 제제로, 비타민, 미네랄, 아미노산 등이 포함될 수 있습니다.","200502461","엘레멘시럽(수출용)","조아제약(주)","[M050911]아데노신|[M082592]티미딘|[M096429]시아노코발라민","Adenosine/Cyanocobalamin/Thymidine","적색의 시럽제가 들어있는 앰플·병·플라스틱용기  ","차광한기밀용기, 실온(1～30℃)보관  ","제조일로부터 36 개월"
"03980","종합대사성제제","종합대사성제제는 다양한 대사 경로에 작용하여 체내 에너지 생산, 조직 회복, 면역 조절 등의 전반적인 생리 기능을 개선하는 복합 제제로, 비타민, 미네랄, 아미노산 등이 포함될 수 있습니다.","200502483","시메신-플러스정(수출용)","영풍제약(주)","[M115795]세인트존스워트80%메탄올 건조엑스|[M256377]서양승마추출액","Cimicifuga Rhizome Extract/St. John's Wort 80% Methanol Dried Extract","녹색 원형의 필름코팅정.","기밀용기, 실온보관(1~30℃)","제조일로부터 36 개월"
"03980","종합대사성제제","종합대사성제제는 다양한 대사 경로에 작용하여 체내 에너지 생산, 조직 회복, 면역 조절 등의 전반적인 생리 기능을 개선하는 복합 제제로, 비타민, 미네랄, 아미노산 등이 포함될 수 있습니다.","200502834","에스몬플러스정(수출명: Esmonplus Tab.)","삼익제약(주)","[M248295]세인트존스워트80%메탄올엑스|[M256377]서양승마추출액","Cimicifuga Rhizome Extract/St. John's Wort 80% Methanol Extract","분홍색의 원형 필름코팅정","기밀용기, 실온보관(1~30℃)","제조일로부터 36 개월"
"03980","종합대사성제제","종합대사성제제는 다양한 대사 경로에 작용하여 체내 에너지 생산, 조직 회복, 면역 조절 등의 전반적인 생리 기능을 개선하는 복합 제제로, 비타민, 미네랄, 아미노산 등이 포함될 수 있습니다.","200608307","클로미딘정(건조레드클로버엑스)","(주)서울제약","[M211465]건조레드클로버엑스","Red Clover Dried Extract","클로버 모양의 분홍색 필름코팅정","차광밀폐용기, 실온(1-30℃) 보관","제조일로부터 36 개월"
"03980","종합대사성제제","종합대사성제제는 다양한 대사 경로에 작용하여 체내 에너지 생산, 조직 회복, 면역 조절 등의 전반적인 생리 기능을 개선하는 복합 제제로, 비타민, 미네랄, 아미노산 등이 포함될 수 있습니다.","200709412","미시업정-골드","정우신약(주)","[M115795]세인트존스워트80%메탄올 건조엑스|[M256377]서양승마추출액","Cimicifuga Rhizome Extract/St. John's Wort 80% Methanol Dried Extract","적색의 원형 필름코팅정","기밀용기, 실온(1~30℃)보관","제조일로부터 36 개월"
"03980","종합대사성제제","종합대사성제제는 다양한 대사 경로에 작용하여 체내 에너지 생산, 조직 회복, 면역 조절 등의 전반적인 생리 기능을 개선하는 복합 제제로, 비타민, 미네랄, 아미노산 등이 포함될 수 있습니다.","200801141","에스미정","(주)바스칸바이오제약","[M115795]세인트존스워트80%메탄올 건조엑스|[M256377]서양승마추출액","Cimicifuga Rhizome Extract/St. John's Wort 80% Methanol Dried Extract","녹색의 원형 필름코팅정제","기밀용기, 실온(1∼30℃)보관","제조일로부터 36 개월"
"03980","종합대사성제제","종합대사성제제는 다양한 대사 경로에 작용하여 체내 에너지 생산, 조직 회복, 면역 조절 등의 전반적인 생리 기능을 개선하는 복합 제제로, 비타민, 미네랄, 아미노산 등이 포함될 수 있습니다.","200801460","히페린정","동성제약(주)","[M256377]서양승마추출액|[M258013]세인트존스워트80%메탄올건조엑스","Cimicifuga Rhizome Extract/St. John's Wort 80% Methanol Dried Extract","분홍색의 원형필름코팅정제","기밀용기, 실온보관(1~30℃)","제조일로부터 36 개월"
"03980","종합대사성제제","종합대사성제제는 다양한 대사 경로에 작용하여 체내 에너지 생산, 조직 회복, 면역 조절 등의 전반적인 생리 기능을 개선하는 복합 제제로, 비타민, 미네랄, 아미노산 등이 포함될 수 있습니다.","200801517","레미페민정(승마40%이소프로판올건조엑스(6∼11 : 1)","한국화이자제약(주)","[M223874]승마40%이소프로판올건조엑스(6~11 : 1)","Cimicifuga Rhizome 40% Isopranol Dried Extract (6~11:1)","양면이 볼록한 흰색 또는 미황색의 원형 정제","기밀용기, 실온(1∼30℃)보관","제조일로부터 36 개월"
"03980","종합대사성제제","종합대사성제제는 다양한 대사 경로에 작용하여 체내 에너지 생산, 조직 회복, 면역 조절 등의 전반적인 생리 기능을 개선하는 복합 제제로, 비타민, 미네랄, 아미노산 등이 포함될 수 있습니다.","200803200","예스큐정","(주)테라젠이텍스","[M115795]세인트존스워트80%메탄올 건조엑스|[M256377]서양승마추출액","Cimicifuga Rhizome Extract/St. John's Wort 80% Methanol Dried Extract","분홍색의 원형 필름코팅정","기밀용기, 실온보관(1～30℃)","제조일로부터 36 개월"
"03980","종합대사성제제","종합대사성제제는 다양한 대사 경로에 작용하여 체내 에너지 생산, 조직 회복, 면역 조절 등의 전반적인 생리 기능을 개선하는 복합 제제로, 비타민, 미네랄, 아미노산 등이 포함될 수 있습니다.","200805862","심미안정","에이치엘비제약(주)","[M115795]세인트존스워트80%메탄올 건조엑스|[M256377]서양승마추출액","Cimicifuga Rhizome Extract/St. John's Wort 80% Methanol Dried Extract","녹색의 원형 필름코팅정제","기밀용기, 실온(1~30℃)보관","제조일로부터 36 개월"
"03980","종합대사성제제","종합대사성제제는 다양한 대사 경로에 작용하여 체내 에너지 생산, 조직 회복, 면역 조절 등의 전반적인 생리 기능을 개선하는 복합 제제로, 비타민, 미네랄, 아미노산 등이 포함될 수 있습니다.","200809416","훼미그린정(레드클로버70%에탄올건조엑스세립)","(주)녹십자","[M241547]레드클로버70%에탄올건조엑스세립","Red Clover 70％ Ethanol Dried Extract Fine Granules","분홍색의 원형 필름코팅정","차광밀폐용기, 1~30℃보관","제조일로부터 36 개월"
"03980","종합대사성제제","종합대사성제제는 다양한 대사 경로에 작용하여 체내 에너지 생산, 조직 회복, 면역 조절 등의 전반적인 생리 기능을 개선하는 복합 제제로, 비타민, 미네랄, 아미노산 등이 포함될 수 있습니다.","200907305","핑크라인정(건조레드클로버엑스)(수출용)","명인제약(주)","[M211465]건조레드클로버엑스","Red Clover Dried Extract","분홍색의 타원형 필름코팅정","차광기밀용기, 실온(1-30℃)보관","제조일로부터 24 개월"
"03990","따로 분류되지 않는 대사성 의약품","따로 분류되지 않는 대사성 의약품은 에너지 생성, 영양소 대사, 세포 기능 유지 등 인체의 기초 대사에 관여하는 물질을 보충하거나 조절하는 데 사용되는 의약품 중, 기존 대사성 약물 분류 체계에 속하지 않는 약물들을 포함합니다. 이 범주는 다양한 대사 질환, 피로 회복, 노화 방지, 면역 조절, 간 기능 개선 등에 사용되며, 아데노신, 시티딘, 우르소데옥시콜산, 글루타티온, L-카르니틴 등의 약물이 여기에 포함될 수 있습니다. 일반적으로 보조 치료제로 활용되며, 병의 근본적인 원인보다는 대사 기능의 개선과 전반적인 생리적 밸런스 회복을 목표로 합니다.","197400013","스트렛치정(팔미환엑스)","(유)한풍제약","[M040185]목단피|[M040225]복령|[M040257]산수유|[M040258]산약|[M040638]택사|[M050037]계지|[M051364]숙지황|[M201585]정제부자","Alisma Rhizome/Cinnamomi Ramulus/Cornus Fruit/Dioscorea Rhizome/Moutan Root Bark/Poria/Prepared Rehmannia Root/Pulvis Aconiti Tuberis Purificaum","암갈색의 타원형정제","기밀용기, 실온보관","제조일로부터 36 개월"
"03990","따로 분류되지 않는 대사성 의약품","따로 분류되지 않는 대사성 의약품은 에너지 생성, 영양소 대사, 세포 기능 유지 등 인체의 기초 대사에 관여하는 물질을 보충하거나 조절하는 데 사용되는 의약품 중, 기존 대사성 약물 분류 체계에 속하지 않는 약물들을 포함합니다. 이 범주는 다양한 대사 질환, 피로 회복, 노화 방지, 면역 조절, 간 기능 개선 등에 사용되며, 아데노신, 시티딘, 우르소데옥시콜산, 글루타티온, L-카르니틴 등의 약물이 여기에 포함될 수 있습니다. 일반적으로 보조 치료제로 활용되며, 병의 근본적인 원인보다는 대사 기능의 개선과 전반적인 생리적 밸런스 회복을 목표로 합니다.","197600016","당사닌과립(당귀사역가오수유생강탕)","(유)한풍제약","[M040006]감초|[M040070]당귀|[M040071]대추|[M040186]목통|[M040293]세신|[M040447]오수유|[M040523]작약|[M050037]계지|[M050752]생강","Akebia Stem/Angelica Gigas Root/Asiasarum Root and Rhizome/Cinnamomi Ramulus/Evodia Fruit/Jujube/Licorice/Peony Root/Raw Ginger","암갈색의 과립제.","기밀용기, 실온보관.","제조일로부터 36 개월"
"03990","따로 분류되지 않는 대사성 의약품","따로 분류되지 않는 대사성 의약품은 에너지 생성, 영양소 대사, 세포 기능 유지 등 인체의 기초 대사에 관여하는 물질을 보충하거나 조절하는 데 사용되는 의약품 중, 기존 대사성 약물 분류 체계에 속하지 않는 약물들을 포함합니다. 이 범주는 다양한 대사 질환, 피로 회복, 노화 방지, 면역 조절, 간 기능 개선 등에 사용되며, 아데노신, 시티딘, 우르소데옥시콜산, 글루타티온, L-카르니틴 등의 약물이 여기에 포함될 수 있습니다. 일반적으로 보조 치료제로 활용되며, 병의 근본적인 원인보다는 대사 기능의 개선과 전반적인 생리적 밸런스 회복을 목표로 합니다.","197600025","헥사롱과립(육미지황탕)","(유)한풍제약","[M040185]목단피|[M040225]복령|[M040257]산수유|[M040258]산약|[M040638]택사|[M051364]숙지황|[M088605]육미지황탕연조엑스","Alisma Rhizome/Cornus Fruit/Dioscorea Rhizome/Moutan Root Bark/Poria/Prepared Rehmannia Root/Yukmijihwangtang Soft Extract","암갈색의 과립제.","기밀용기, 실온보관(1~30℃)","제조일로부터 36 개월"
"03990","따로 분류되지 않는 대사성 의약품","따로 분류되지 않는 대사성 의약품은 에너지 생성, 영양소 대사, 세포 기능 유지 등 인체의 기초 대사에 관여하는 물질을 보충하거나 조절하는 데 사용되는 의약품 중, 기존 대사성 약물 분류 체계에 속하지 않는 약물들을 포함합니다. 이 범주는 다양한 대사 질환, 피로 회복, 노화 방지, 면역 조절, 간 기능 개선 등에 사용되며, 아데노신, 시티딘, 우르소데옥시콜산, 글루타티온, L-카르니틴 등의 약물이 여기에 포함될 수 있습니다. 일반적으로 보조 치료제로 활용되며, 병의 근본적인 원인보다는 대사 기능의 개선과 전반적인 생리적 밸런스 회복을 목표로 합니다.","197700050","듀락칸시럽(락툴로오즈농축액)","제이더블유중외제약(주)","[M099548]락툴로오즈농축액","Lactulose Concentrate Solution"," 무색 내지 담황색의 등명한 시럽제.","기밀용기, 실온보관(1-30℃)","제조일로부터 36 개월"
"03990","따로 분류되지 않는 대사성 의약품","따로 분류되지 않는 대사성 의약품은 에너지 생성, 영양소 대사, 세포 기능 유지 등 인체의 기초 대사에 관여하는 물질을 보충하거나 조절하는 데 사용되는 의약품 중, 기존 대사성 약물 분류 체계에 속하지 않는 약물들을 포함합니다. 이 범주는 다양한 대사 질환, 피로 회복, 노화 방지, 면역 조절, 간 기능 개선 등에 사용되며, 아데노신, 시티딘, 우르소데옥시콜산, 글루타티온, L-카르니틴 등의 약물이 여기에 포함될 수 있습니다. 일반적으로 보조 치료제로 활용되며, 병의 근본적인 원인보다는 대사 기능의 개선과 전반적인 생리적 밸런스 회복을 목표로 합니다.","197800109","신화팔보환(팔미지황환)","신화제약(주)","[M040185]목단피|[M040225]복령|[M040257]산수유|[M040258]산약|[M040638]택사|[M050036]육계|[M051364]숙지황|[M201585]정제부자","Alisma Rhizome/Cinnamon Bark/Cornus Fruit/Dioscorea Rhizome/Moutan Root Bark/Poria/Prepared Rehmannia Root/Pulvis Aconiti Tuberis Purificaum","흑갈색의 환제","기밀용기, 실온(1∼30℃) 보관","제조일로부터 36 개월"
"03990","따로 분류되지 않는 대사성 의약품","따로 분류되지 않는 대사성 의약품은 에너지 생성, 영양소 대사, 세포 기능 유지 등 인체의 기초 대사에 관여하는 물질을 보충하거나 조절하는 데 사용되는 의약품 중, 기존 대사성 약물 분류 체계에 속하지 않는 약물들을 포함합니다. 이 범주는 다양한 대사 질환, 피로 회복, 노화 방지, 면역 조절, 간 기능 개선 등에 사용되며, 아데노신, 시티딘, 우르소데옥시콜산, 글루타티온, L-카르니틴 등의 약물이 여기에 포함될 수 있습니다. 일반적으로 보조 치료제로 활용되며, 병의 근본적인 원인보다는 대사 기능의 개선과 전반적인 생리적 밸런스 회복을 목표로 합니다.","197900034","한풍백호가인삼탕엑스과립","(유)한풍제약","[M040006]감초|[M040213]인삼|[M040279]석고|[M040535]지모|[M070017]갱미","Anemarrhena Rhizome/Ginseng/Gypsum Fibrosum/Licorice/Oryzae Semen","회갈색의 과립제.","기밀용기, 실온보관(1~30℃)","제조일로부터 36 개월"
"03990","따로 분류되지 않는 대사성 의약품","따로 분류되지 않는 대사성 의약품은 에너지 생성, 영양소 대사, 세포 기능 유지 등 인체의 기초 대사에 관여하는 물질을 보충하거나 조절하는 데 사용되는 의약품 중, 기존 대사성 약물 분류 체계에 속하지 않는 약물들을 포함합니다. 이 범주는 다양한 대사 질환, 피로 회복, 노화 방지, 면역 조절, 간 기능 개선 등에 사용되며, 아데노신, 시티딘, 우르소데옥시콜산, 글루타티온, L-카르니틴 등의 약물이 여기에 포함될 수 있습니다. 일반적으로 보조 치료제로 활용되며, 병의 근본적인 원인보다는 대사 기능의 개선과 전반적인 생리적 밸런스 회복을 목표로 합니다.","197900039","한풍용담사간탕엑스과립","(유)한풍제약","[M040006]감초|[M040070]당귀|[M040186]목통|[M040474]용담|[M040545]차전자|[M040564]치자|[M040638]택사|[M040789]황금|[M051363]생지황|[M245401]용담사간탕연조엑스(5.37→1)","Akebia Stem/Alisma Rhizome/Angelica Gigas Root/Gardenia Fruit/Gentian Root and Rhizome/Licorice/Plantago Seed/Rehmanniae Radix Recens/Scutellaria Root","담갈색의 과립제.  ","기밀용기, 실온보관(1~30℃)","제조일로부터 36 개월"
"03990","따로 분류되지 않는 대사성 의약품","따로 분류되지 않는 대사성 의약품은 에너지 생성, 영양소 대사, 세포 기능 유지 등 인체의 기초 대사에 관여하는 물질을 보충하거나 조절하는 데 사용되는 의약품 중, 기존 대사성 약물 분류 체계에 속하지 않는 약물들을 포함합니다. 이 범주는 다양한 대사 질환, 피로 회복, 노화 방지, 면역 조절, 간 기능 개선 등에 사용되며, 아데노신, 시티딘, 우르소데옥시콜산, 글루타티온, L-카르니틴 등의 약물이 여기에 포함될 수 있습니다. 일반적으로 보조 치료제로 활용되며, 병의 근본적인 원인보다는 대사 기능의 개선과 전반적인 생리적 밸런스 회복을 목표로 합니다.","197900043","스트렛치과립(팔미원엑스과립)","(유)한풍제약","[M040185]목단피|[M040225]복령|[M040257]산수유|[M040258]산약|[M040638]택사|[M050036]육계|[M051364]숙지황|[M096423]팔미지황환연조엑스|[M201585]정제부자","Alisma Rhizome/Cinnamon Bark/Cornus Fruit/Dioscorea Rhizome/Moutan Root Bark/Palmijihwanghwan Soft Extract/Poria/Prepared Rehmannia Root/Pulvis Aconiti Tuberis Purificaum","암갈색의 과립제이다.","기밀용기, 실온보관(1~30℃).","제조일로부터 36 개월"
"03990","따로 분류되지 않는 대사성 의약품","따로 분류되지 않는 대사성 의약품은 에너지 생성, 영양소 대사, 세포 기능 유지 등 인체의 기초 대사에 관여하는 물질을 보충하거나 조절하는 데 사용되는 의약품 중, 기존 대사성 약물 분류 체계에 속하지 않는 약물들을 포함합니다. 이 범주는 다양한 대사 질환, 피로 회복, 노화 방지, 면역 조절, 간 기능 개선 등에 사용되며, 아데노신, 시티딘, 우르소데옥시콜산, 글루타티온, L-카르니틴 등의 약물이 여기에 포함될 수 있습니다. 일반적으로 보조 치료제로 활용되며, 병의 근본적인 원인보다는 대사 기능의 개선과 전반적인 생리적 밸런스 회복을 목표로 합니다.","197900322","한신당귀사역가오수유생강탕엑스과립","(주)한국신약","[M040006]감초|[M040070]당귀|[M040071]대추|[M040186]목통|[M040293]세신|[M040447]오수유|[M040523]작약|[M050037]계지|[M050752]생강","Akebia Stem/Angelica Gigas Root/Asiasarum Root and Rhizome/Cinnamomi Ramulus/Evodia Fruit/Jujube/Licorice/Peony Root/Raw Ginger","회갈색의 과립제이다.","기밀용기","제조일로부터 36 개월"
"03990","따로 분류되지 않는 대사성 의약품","따로 분류되지 않는 대사성 의약품은 에너지 생성, 영양소 대사, 세포 기능 유지 등 인체의 기초 대사에 관여하는 물질을 보충하거나 조절하는 데 사용되는 의약품 중, 기존 대사성 약물 분류 체계에 속하지 않는 약물들을 포함합니다. 이 범주는 다양한 대사 질환, 피로 회복, 노화 방지, 면역 조절, 간 기능 개선 등에 사용되며, 아데노신, 시티딘, 우르소데옥시콜산, 글루타티온, L-카르니틴 등의 약물이 여기에 포함될 수 있습니다. 일반적으로 보조 치료제로 활용되며, 병의 근본적인 원인보다는 대사 기능의 개선과 전반적인 생리적 밸런스 회복을 목표로 합니다.","197900332","한신백호가인삼탕엑스과립","(주)한국신약","[M040006]감초|[M040279]석고|[M040535]지모|[M051291]인삼|[M070017]갱미","Anemarrhena Rhizome/Ginseng/Gypsum Fibrosum/Licorice/Oryzae Semen","이 약은 회갈색의 과립제이다.","기밀용기","제조일로부터 36 개월"
"03990","따로 분류되지 않는 대사성 의약품","따로 분류되지 않는 대사성 의약품은 에너지 생성, 영양소 대사, 세포 기능 유지 등 인체의 기초 대사에 관여하는 물질을 보충하거나 조절하는 데 사용되는 의약품 중, 기존 대사성 약물 분류 체계에 속하지 않는 약물들을 포함합니다. 이 범주는 다양한 대사 질환, 피로 회복, 노화 방지, 면역 조절, 간 기능 개선 등에 사용되며, 아데노신, 시티딘, 우르소데옥시콜산, 글루타티온, L-카르니틴 등의 약물이 여기에 포함될 수 있습니다. 일반적으로 보조 치료제로 활용되며, 병의 근본적인 원인보다는 대사 기능의 개선과 전반적인 생리적 밸런스 회복을 목표로 합니다.","198000070","세롤주","제이더블유중외제약(주)","[M040024]과당|[M040044]농글리세린","Concentrated Glycerin/Fructose","폴리프로필렌용기에 든 무색 투명한 액","밀봉용기","제조일로부터 18 개월"
"03990","따로 분류되지 않는 대사성 의약품","따로 분류되지 않는 대사성 의약품은 에너지 생성, 영양소 대사, 세포 기능 유지 등 인체의 기초 대사에 관여하는 물질을 보충하거나 조절하는 데 사용되는 의약품 중, 기존 대사성 약물 분류 체계에 속하지 않는 약물들을 포함합니다. 이 범주는 다양한 대사 질환, 피로 회복, 노화 방지, 면역 조절, 간 기능 개선 등에 사용되며, 아데노신, 시티딘, 우르소데옥시콜산, 글루타티온, L-카르니틴 등의 약물이 여기에 포함될 수 있습니다. 일반적으로 보조 치료제로 활용되며, 병의 근본적인 원인보다는 대사 기능의 개선과 전반적인 생리적 밸런스 회복을 목표로 합니다.","198000117","모니락시럽(락툴로오스농축물)(수출용)","일동제약(주)","[M099548]락툴로오즈농축액","Lactulose Concentrate Solution","무색 또는 황갈색의 투명한 점조성이 있는 액체","기밀용기 2~30℃에서 보관(얼리지 말 것)","제조일로부터 36 개월"
